,img,category,title
643,1,anime,Neko Ramen: Ore no Shouyu Aji
644,1,anime,Martian Successor Nadesico: The Prince of Darkness
645,1,anime,Bastard!!
646,1,anime,"Traveller Yami, Hat and Book"
647,1,anime,Descendants of Darkness
648,1,anime,Nightwalker: The Midnight Detective
649,1,anime,Touhai Densetsu Akagi: Yami ni Maiorita Tensai
650,1,anime,Papa to Kiss in the Dark
651,1,anime,Blade of the Phantom Master
652,1,anime,Tenchi the Movie 2: Daughter of Darkness
653,1,anime,Ankoku Shinden Takegami
654,1,anime,Twilight Of The Dark Master
655,1,anime,Judge
656,1,anime,Dark Warrior
657,1,anime,Darkside Blues
658,1,anime,Night Warriors: Darkstalkers' Revenge
659,1,anime,Ankoku Shinwa
660,1,anime,Black Jack: Futari no Kuroi Isha
661,1,anime,Rockman.EXE Movie: Hikari to Yami no Program
662,1,anime,Yu Yu Hakusho: Eizou Hakusho
663,1,anime,Alien from the Darkness
664,1,anime,Akakichi no Eleven
665,0,anime,Angel Blade
666,0,anime,Shin Cutey Honey
667,1,anime,Mazinkaiser: Deathmatch! General Dark
668,0,anime,Dark Love
669,1,anime,Pokemon: The Rise Of Darkrai
670,0,anime,Dark Future
671,0,anime,Dark Shell: Lust in the Cage
672,0,anime,Dark
673,1,anime,Spy of Darkness
674,0,anime,Dark Tours
675,0,anime,Idol of Darkness
676,1,anime,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi
677,0,anime,Dark Chapel
678,1,anime,Dracula: Sovereign of the Damned
679,0,anime,Angel Of Darkness
680,0,anime,Mission of Darkness
681,1,anime,Shin Megami Tensei Devil Children: Light & Dark
682,1,anime,Darker than Black: Kuro no Keiyakusha Special
683,1,anime,Mazinger Z vs. General Dark
684,1,anime,"Darkness of the Sea, Shadow of the Moon"
685,1,anime,Dark Cat
686,1,anime,Legends of the Dark King: A Fist of the North Star Story
687,0,anime,Grope: Yami no naka no Kotoritachi
688,1,anime,Gunslinger Girl: Il Teatrino OVA
689,0,anime,Lesson of Darkness
690,1,anime,Black God
691,1,anime,Hyouka: Motsubeki Mono wa
692,1,anime,Jikuu Ihoujin Kyoko: Chocola ni Omakase!
693,1,anime,Sword of the Stranger
694,1,anime,Time Stranger
695,1,anime,Toki no Tabibito: Time Stranger
696,1,anime,Detective Conan OVA 09: The Stranger in 10 Years...
697,1,anime,Sword of the Stranger Pilot
698,1,anime,Vampire Hunter D: Bloodlust
699,1,anime,Vampire Hunter D
700,1,anime,Trinity Blood
701,1,anime,Blood: The Last Vampire
702,1,anime,Dragon Ball Movie 1: Curse of the Blood Rubies
703,0,anime,Blood Royale
704,1,anime,Master Keaton
705,1,anime,Blood Reign: Curse of the Yoma
706,1,anime,Black Blood Brothers
707,0,anime,Blood Shadow
708,1,anime,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood
709,0,anime,Pigeon Blood
710,1,anime,Shion no Ou
711,1,anime,Hurricane Polymar: Holy Blood
712,1,anime,JoJo's Bizarre Adventure: Phantom Blood
713,1,anime,Black Lagoon: Roberta's Blood Trail
714,1,anime,Nekketsu Saikyou Go-Saurer
715,1,anime,Hot-blooded Alien
716,1,anime,Hakuoki: Record of the Jade Blood
717,1,anime,Burning Blood
718,1,anime,Blood-C
719,1,anime,Naruto: Shippuuden Movie 5 - Blood Prison
720,1,anime,Blood-C: The Last Dark
721,0,anime,Bloods: Inraku no Ketsuzoku 2
722,1,anime,Tekken: Blood Vengeance
723,1,anime,Blood Lad
724,1,anime,Bloody Date
725,1,anime,Dragon Age: Dawn of the Seeker
726,1,anime,Bloody Night
727,1,anime,Within the Bloody Woods
728,1,anime,Gregory Horror Show: The Bloody Karte
729,1,anime,Blood-C: None-None Gekijou
730,1,anime,Blood-C: Special Edition
731,1,anime,Strike the Blood
732,1,anime,Blood Lad OVA
733,1,anime,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen
734,1,anime,Bayonetta: Bloody Fate
735,1,anime,Kekkai Sensen
736,1,anime,Bloody Bunny
737,1,anime,Ghost in the Shell
738,1,anime,Three Little Ghosts
739,1,anime,A Chinese Ghost Story
740,1,anime,Yu Yu Hakusho
741,1,anime,Ghost in the Shell: Stand Alone Complex
742,1,anime,Ghost in the Shell 2: Innocence
743,1,anime,Ghost in the Shell: Stand Alone Complex 2nd GIG
744,1,anime,Ghost Stories
745,1,anime,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi
746,1,anime,Ghost Talker's Daydream
747,1,anime,Obake no Q-tarou
748,1,anime,Ghost in the Shell: Stand Alone Complex - Solid State Society
749,1,anime,Ghost Hunt
750,1,anime,Ghost Slayers Ayashi
751,1,anime,Ghost Sweeper GS Mikami
752,1,anime,Ghost in the Shell: Stand Alone Complex - The Laughing Man
753,1,anime,Ghost Hound
754,1,anime,Soratobu Yuureisen
755,1,anime,Ghost Sweeper Mikami Movie
756,1,anime,Ghost in the Shell: Stand Alone Complex - Solid State Society: Uchikomatic Days
757,1,anime,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikomatic Days
758,1,anime,Web Ghosts PiPoPa
759,1,anime,Ghost in the Shell 2.0
760,1,anime,07-Ghost
761,1,anime,Pokemon: Pikachu's Ghost Festival!
762,1,anime,Uchurei!
763,1,anime,Bakemonogatari Recap
764,1,anime,Onbu Obake
765,1,anime,Spooky Kitarou: The Strongest Ghost Army! Landing in Japan!!
766,1,anime,Gegege no Kitarou: Kitarou's Ghost Train
767,1,anime,Ryuuichi Manga Gekijou Onbu Obake
768,1,anime,O-bake no... Holly
769,1,anime,Ghost in the Shell: Stand Alone Complex: Solid State Society 3D
770,1,anime,Grandma and Her Ghosts
771,1,anime,Little Ghostly Adventures Of The Tofu Boy
772,1,anime,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)
773,1,anime,Ghost Messenger
774,1,anime,Cat God: Ohanami Ghostbusters
775,1,anime,Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikomatic Days
776,1,anime,Ghost in the Shell: Stand Alone Complex: Tachikomatic Days Fan Disc
777,1,anime,Ghost in the Shell: Stand Alone Complex: Solid State Society 3D: Tachikomatic Days
778,1,anime,Ghost in the Shell: Arise - Border:1 Ghost Pain
779,1,anime,Ghost in the Shell: Arise - Border:2 Ghost Whispers
780,1,anime,Ghost in the Shell: Arise - Border:3 Ghost Tears
781,1,anime,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone
782,1,anime,Yamishibai: Japanese Ghost Stories
783,1,anime,Patema Inverted
784,1,anime,Patema Inverted: Beginning of the Day
785,1,anime,Time of Eve
786,1,anime,Time of Eve (Movie)
787,1,anime,Sheep's Song
788,1,anime,The Poem of Wind and Trees
789,1,anime,Nightsong of Splendor
790,1,anime,Maiden of Deliverance
791,1,anime,Song of the Ladybug
792,1,anime,Uchuu Hikoushi no Uta
793,1,anime,Raiyantsuuri no Uta
794,1,anime,Yakyuukyou no Uta
795,1,anime,The Pilot's Love Song
796,1,anime,Obake Entotsu no Uta
797,1,anime,Ajisai no Uta
798,1,anime,Moeyo Ken
799,1,anime,Steel Angel Kurumi
800,1,anime,Steel Angel Kurumi Zero
801,1,anime,Steel Angel Kurumi Encore
802,1,anime,Mermaid Forest
803,1,anime,Funny Faces in High School
804,1,anime,The Ocean Waves
805,1,anime,Kidou Shinsengumi Moeyo Ken
806,1,anime,Nadia: Secret of Blue Water
807,1,anime,Nadia: The Secret of Blue Water - The Motion Picture
808,0,anime,Cool Devices
809,1,anime,Aoi Umi no Tristia
810,1,anime,Di Gi Charat Natsuyasumi Special
811,0,anime,Shonan Junai Gumi!
812,1,anime,Sakura Wars: ~Su~Mi~Re~
813,1,anime,Mermaid Forest OVA
814,1,anime,Mermaid's Scar
815,1,anime,Laughing Target
816,1,anime,Coo: Tooi Umi kara Kita Coo
817,1,anime,Majokko Club Yoningumi: A Kuukan kara no Alien X
818,1,anime,Tanoshii Muumin Ikka
819,1,anime,Kono Aozora ni Yakusoku wo
820,1,anime,Pokemon: Pokemon Ranger and the Temple of the Sea
821,1,anime,Muumindani no Suisei
822,0,anime,The Hills Have Size
823,1,anime,Yoshinaga-san'chi no Gargoyle Specials
824,1,anime,Rumiko Takahashi Anthology
825,0,anime,Hot for Teacher
826,0,anime,Genmukan: The Sin of Desire & Shame
827,1,anime,Kenkou Zenrakei Suieibu Umishou
828,1,anime,Doraemon: Treasure of the Shinugumi Mountain
829,1,anime,Triton of the Sea
830,1,anime,Kasumin 3rd Season
831,1,anime,Momotarou: Umi no Shinpei
832,1,anime,St. Luminous Mission High School
833,0,anime,Angel Core
834,1,anime,Fire Tripper
835,0,anime,Harumi-chan no Oita
836,1,anime,Daigo of Fire Company
837,1,anime,Swan Lake
838,1,anime,Nanatsu no Umi no Tico
839,1,anime,Nadia: Secret of Blue Water Specials
840,1,anime,Hoshi no Umi no Amuri
841,1,anime,Miyazawa Kenji Collection - The Acorns and the Wildcat
842,0,anime,Miyazaki Maya Daizukan
843,1,anime,Cardcaptor Sakura
844,1,anime,Cardcaptor Sakura: The Movie
845,1,anime,Card Captor Sakura Movie 2: The Sealed Card
846,1,anime,Cardcaptor Sakura: Leave It to Kero-chan
847,1,anime,Wild Cardz
848,1,anime,Cardcaptor Sakura Specials
849,1,anime,Five Card
850,1,anime,Live On Cardliver Kakeru
851,1,anime,Little Battlers eXperience
852,1,anime,Mix Master King of Cards
853,1,anime,Cardfight!! Vanguard
854,1,anime,Cardfight!! Vanguard Asia Circuit
855,1,anime,Cardfight!! Vanguard: Link Joker-hen
856,1,anime,Inazuma Eleven Go: TCG CM NG-shuu
857,1,anime,Future Card Buddyfight
858,1,anime,Cardfight!! Vanguard: Legion Mate-hen
859,1,anime,Cardfight!! Vanguard Movie: Neon Messiah
860,1,anime,Future Card Buddyfight Recap
861,1,anime,Cardfight!! Vanguard G
862,1,anime,Nenga no Kizuna
863,1,anime,Atama wa Tsukaiyou. Card mo Tsukaiyou.
864,1,anime,The Seven Metamorphoses of Yamato Nadeshiko
865,1,anime,Otome Nadeshiko Koi Techou
866,1,anime,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku
867,1,anime,Dragon Ball Z Special 2: The History of Trunks
868,1,anime,Zetsuai 1989
869,1,anime,Bronze: Zetsuai Since 1989
870,0,anime,Maid no Yakata: Zetsubou-hen
871,1,anime,Sayonara Zetsubou Sensei
872,1,anime,Digimon Adventure 02: Digimon Hurricane Jouriku!!/Chouzetsu Shinka!! Ougon no Digimental
873,1,anime,Zoku Sayonara Zetsubou Sensei
874,1,anime,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu
875,-1,anime,Hentai Express
876,1,anime,Goodbye Mr. Despair OAD
877,1,anime,Zan Sayonara Zetsubou Sensei
878,1,anime,Zan Sayonara Zetsubou Sensei Bangaichi
879,1,anime,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu
880,1,anime,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku
881,1,anime,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki
882,1,anime,Sayonara Zetsubou Sensei Special
883,1,anime,Towanoquon: The Return of the Invincible
884,1,anime,Zettai Zetsumei Dangerous Jiisan (2004)
885,1,anime,Sayonara Zetsubou Sensei Special Omake
886,1,anime,Zetsumetsu Kigu Shoujo: Amazing Twins
887,1,anime,Zettai Zetsumei Dangerous Jiisan (2005)
888,1,anime,Zettai Zetsumei Dangerous Jiisan
889,1,anime,Zettai Zetsumei Dangerous Jiisan Special Ban
890,1,anime,Bleach: The Sealed Sword Frenzy
891,1,anime,Soul Hunter
892,1,anime,Wolf's Rain
893,1,anime,Wolf's Rain OVA
894,1,anime,Chobits: Chibits - Sumomo and Kotoko Deliver
895,1,anime,"Momo, Girl God of Death"
896,1,anime,Sumomomo Momomo: Chijou Saikyou no Yome
897,1,anime,Sumomomo Momomo: Chijou Saikyou no Yome Specials
898,1,anime,Minky Momo in the Bridge Over Dreams
899,1,anime,Bonobono: Kumomo no Ki no Koto
900,1,anime,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami
901,1,anime,A Letter to Momo
902,1,anime,Zumomo to Nupepe
903,1,anime,Momokyun Sword
904,1,anime,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special
905,1,anime,The Vision of Escaflowne
906,1,anime,Escaflowne: A Girl in Gaea
907,1,anime,Magical Princess Minky Momo
908,1,anime,Momoiro Sisters
909,1,anime,PostPet Momobin
910,1,anime,Magical Princess Minky Momo: La Ronde in my Dream
911,1,anime,Doraemon: What Am I for Momotarou
912,1,anime,Coji-Coji
913,1,anime,Momotaro's Sky Adventure
914,1,anime,Momotaro the Undefeated
915,1,anime,Momotaro's Underwater Adventure
916,1,anime,Magical Princess Minky Momo: Hold on to Your Dreams
917,1,anime,Momotarou no Umiwashi
918,1,anime,11eyes: Momoiro Genmutan
919,1,anime,My Sister Momoko
920,1,anime,Momoko
921,1,anime,Battle Girls: Time Paradox
922,1,anime,Momotarou
923,1,anime,Momotarou Densetsu
924,1,anime,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!
925,1,anime,Ikeike! Momon-chan
926,1,anime,Ikeike! Momon-chan Specials
927,1,anime,Momoya x Peeping Life: Go en Desu yo!
928,1,anime,Wonder Momo
929,1,anime,Hello Kitty in Momotaro
930,1,anime,Peeping Life: This Is Fate! II
931,1,anime,Momon's Sand Witch
932,1,anime,Momon's Sand Witch Episode 0
933,1,anime,Momon's Sand Witch Specials
934,1,anime,Momotarou no Hi Asobi Yameyou! Hi no Youjin
935,1,anime,Momonga-mon
936,1,anime,Ame to Shoujo to Watashi no Tegami
937,1,anime,Letter Bee: Light and Blue Night Fantasy
939,1,anime,Letter Bee Academy
940,1,anime,Letter Bee Reverse
941,1,anime,Tegami: Haikei Juugo no Kimi e
942,1,anime,Letter Bee Reverse Specials
943,1,anime,Tegami
944,1,anime,Hikaru's Go
945,1,anime,Hikaru no Go: Journey to the North Star Cup
946,1,anime,Figure 17: Tsubasa & Hikaru
947,1,anime,Campus Special Investigator Hikaruon
948,1,anime,Hikaru no Go: New Year Special
949,1,anime,Passion
950,0,anime,Seitokaichou Hikaru
951,1,anime,Mahou no Star Magical Emi: Kumo Hikaru
952,1,anime,Hikaru no Go Special
953,1,anime,Hotarubi no Mori e
954,1,anime,Kaguya-hime: Taketori Monogatari
955,1,anime,The Tale of The Princess Kaguya
956,1,anime,Hello Kitty in the Bamboo Princess
957,1,anime,Le Vent se lève
958,1,anime,Redline
959,1,anime,Redline Pilot
960,1,anime,Mujaki no Rakuen
961,1,anime,Jin-Roh: The Wolf Brigade
962,1,anime,Magical DoReMi
963,1,anime,Ojamajo Doremi Sharp
964,1,anime,More! Useless Witch Doremi
965,1,anime,Useless Witch Doremi Kaboom!
966,1,anime,Kiki la petite sorcière
967,1,anime,Major S2
968,1,anime,Major S1
969,1,anime,The Good Witch Of The West
970,1,anime,Ojamajo Doremi Na-i-sho
971,1,anime,Major S3
972,0,anime,Ail Maniax: Inma Seifukugari & Majogari no Yoru ni
973,1,anime,Majokko Tsukune-chan
974,1,anime,Ojamajo Doremi Sharp Movie
975,1,anime,More! Ojamajo Doremi: Secret of the Frog Stone
976,1,anime,Major S4
977,1,anime,Fashionable Witches Love and Berry: Magic of Happiness
978,1,anime,Majokko Megu-chan
979,1,anime,Locke the Superman
980,1,anime,Majokko Tickle
981,1,anime,Major S5
982,1,anime,Major: Yuujou no Ikkyuu
983,0,anime,Wake Up! Aria
984,1,anime,Major S6
985,1,anime,Majo Demo Steady
986,1,anime,Major: Message
987,1,anime,Major: World Series
988,1,anime,Ojamajo Doremi OVA
989,1,anime,Here Comes the Black Witch!!
990,0,anime,Koutetsu no Majo Annerose
991,1,anime,Magical Sisters Yoyo & Nene
992,1,anime,Toki no Daichi: Hana no Oukoku no Majo
993,1,anime,Yamada-kun to 7-nin no Majo
994,1,anime,Yamada-kun to 7-nin no Majo (OVA)
995,1,anime,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu
996,1,anime,Yamada-kun to 7-nin no Majo (TV)
997,1,anime,Ippatsu Kiki Musume
998,1,anime,Kinnikuman: New York Kikiippatsu!
999,1,anime,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!
1000,1,anime,Ham Ham Grand Prix - The Miracle of Aurora Valley ~Ribon-chan's Close Call~
1001,1,anime,Digimon Savers 3D: Digital World Kiki Ippatsu!
1002,1,anime,MonHun Nikki Girigiri Airuu Mura: Airuu Kiki Ippatsu
1003,1,anime,Kiki to Lala no Aoi Tori
1004,1,anime,MonHun Nikki Girigiri Airuu Mura: Airuu Kiki Ippatsu Specials
1005,1,anime,"Listen to Me, Girls. I Am Your Father!"
1006,1,anime,Papa no Iukoto wo Kikinasai!: Pokkapoka
1007,1,anime,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken
1008,1,anime,Kiki to Lala no Hansel to Gretel
1009,1,anime,Kiki to Lala no Ohime-sama ni Naritai
1010,1,anime,Papa no Iukoto wo Kikinasai! OVA
1011,1,anime,Kiki to Lala no Hakuchouza no Ohime-sama
1012,1,anime,Kiki to Lala no Papa to Mama ni Aitai
1013,1,anime,Kiki to Lala no Hoshi no Dance Shoes
1014,1,anime,Kero Kero Keroppi: Hasunoue Town Kikiippatsu!
1015,1,anime,Kiki to Lala no Habatake! Pegasus
1016,1,anime,Kiki to Lala no Mamatte Suteki!
1017,1,anime,Nikuyoku Gangu Takuhainin
1018,1,anime,Ramen Tenshi Pretty Menma
1019,0,anime,Re: Cutie Honey
1020,1,anime,Beyblade
1021,1,anime,Abenobashi Magical Shopping District
1022,1,anime,Zettai Shounen
1023,1,anime,Revolutionary Girl Utena
1024,1,anime,Revolutionary Girl Utena: The Adolescence of Utena
1025,1,anime,Level-C
1026,1,anime,Yokoyama Mitsuteru Sangokushi
1027,1,anime,Shuten Doji - The Star Hand Kid
1028,1,anime,Ronin Warriors Legend of Kikoutei
1029,1,anime,Fist of the Blue Sky
1030,1,anime,Cutey Honey
1031,1,anime,Beyblade G Revolution
1032,1,anime,Beyblade V-Force
1033,1,anime,Beyblade the Movie: Decisive Battle! Takao VS Daichi
1034,1,anime,Ramen Fighter Miki
1035,1,anime,Cutey Honey F
1036,1,anime,Zettai Muteki Raijin-Oh
1037,1,anime,Bad Teacher Equation
1038,1,anime,"Don't Leave Me Alone, Daisy"
1039,1,anime,Invincible King Tri-Zenon
1040,1,anime,Full Moon wo Sagashite: Kawaii Kawaii Daibouken
1041,1,anime,Zettai Muteki Raijin-Oh (1992)
1042,1,anime,Koutetsushin Jeeg
1043,1,anime,Koutetsu Sangokushi
1044,1,anime,Words Worth Gaiden
1045,1,anime,Invincible Superman Zanbot 3
1046,1,anime,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation
1047,1,anime,Spaceship Agga Ruter
1048,1,anime,Fantastic Detective Labyrinth
1049,0,anime,Immorality
1050,1,anime,Bannou Bunka Neko-Musume Specials
1051,1,anime,Muteki Koujin Daitarn 3
1052,1,anime,Rumbling Hearts OVA
1053,1,anime,Mr. Stain on Junk Alley
1054,1,anime,Souten no Ken Specials
1055,1,anime,Honey Honey's Wonderful Adventures
1056,1,anime,Superbook 2
1057,1,anime,Psychic Squad
1058,1,anime,Kyou no Go no Ni Kagai Jugyou: Mizukake
1059,1,anime,Koutetsu Jeeg
1060,1,anime,2nd Lieutenant Norakuro: Sunday Magic
1061,1,anime,Kid Icarus: Uprising
1062,1,anime,Moribito - Guardian of the Spirit
1063,1,anime,Elementalors
1064,1,anime,Hen Zemi
1065,1,anime,Hen Zemi (TV)
1066,0,anime,Haramasete Seiryuu-kun!
1067,1,anime,Blade Dance of the Elementalers
1068,1,anime,Seirei Tsukai no Blade Dance Specials
1069,1,anime,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e
1070,1,anime,Kokoro Toshokan
1071,1,anime,Loving Angel Angelique: When Hearts Awaken
1072,1,anime,Shibawanko no Wa no Kokoro
1073,1,anime,In a Distant Time Special
1074,-1,anime,Do You Know the Milfing Man?
1075,1,anime,School Days: Magical Heart Kokoro-chan
1076,1,anime,Mushrambo (OVA)
1077,1,anime,Kokoro Toshokan: Communication Clips
1078,1,anime,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪
1079,1,anime,Shining Hearts: Bread of Happiness Picture Drama
1080,1,anime,Kokoro Connect: Michi Random
1081,1,anime,Precure All Stars New Stage 2: Kokoro no Tomodachi
1082,0,anime,Kotowari: Kimi no Kokoro no Koboreta Kakera
1083,1,anime,Seito Shokun! Kokoro ni Midori no Neckerchief wo
1084,1,anime,Noobow: Na Kokoro
1085,1,anime,Tobe! Pegasus Kokoro no Goal ni Shoot
1086,1,anime,Nihon Meisaku Douwa Series: Akai Tori no Kokoro
1087,1,anime,Genei wo Kakeru Taiyou: Fumikomenai Kokoro
1088,1,anime,Kokoro no Koukyougaku
1089,1,anime,Kokoroya
1090,1,anime,Kokoro no Hanataba
1091,1,anime,Shouta no Sushi: Kokoro ni Hibiku Shari no Aji
1092,1,anime,Power of the Heart
1093,1,anime,Itsumo Kokoro ni Taiyou wo!
1094,1,anime,Kokoro ga Sakebitagatterunda.
1095,1,anime,"Ceres, Celestial Legend"
1096,1,anime,Tenpou Ibun Ayakashi Ayashi: Inferno
1097,1,anime,Danemon's Monster Hunt at Shojoji
1098,1,anime,Kobayashi ga Kawai Sugite Tsurai!!
1099,1,anime,Tsuri Baka Nisshi
1100,1,anime,Tensai Bakabon
1101,1,anime,The Fanatical Karate Generation
1102,1,anime,"The Idiot, the Tests, and the Summoned Creatures: Christmas Special"
1103,1,anime,Baka to Test to Shoukanjuu Specials
1104,1,anime,Baka & Test – Summon the Beasts 2
1105,1,anime,Baka to Test to Shoukanjuu: Matsuri
1106,1,anime,Baka to Test to Shoukanjuu: Matsuri Special
1107,1,anime,Rerere no Tensai Bakabon
1108,1,anime,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou
1109,1,anime,Ganso Tensai Bakabon
1110,1,anime,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!
1111,1,anime,Kuroko's Basketball OVA
1112,1,anime,Heisei Tensai Bakabon
1113,1,anime,Sobakasu Pucchi
1114,1,anime,Baka Mukashibanashi Movie: Jijii Wars
1115,1,anime,Baka Miserables
1116,1,anime,Bakabon Osomatsu no Karee wo Tazunete Sansenri
1117,1,anime,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi
1118,1,anime,Tensai Bakavon: Yomigaeru Flanders no Inu
1119,1,anime,Crazy World
1120,1,anime,Let's Dance with Papa
1121,0,anime,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de
1122,1,anime,Daimajuu Gekitou Hagane no Oni
1123,1,anime,Fullmetal Alchemist: Brotherhood: 4-Koma Theater
1124,1,anime,Fullmetal Alchemist: The Sacred Star of Milos
1125,1,anime,Boku wa Tomodachi ga Sukunai Episode 0
1126,1,anime,Haganai: Add-on Disc
1127,1,anime,Haganai Next
1128,1,anime,Aoki Hagane no Arpeggio: Ars Nova
1129,1,anime,M3: Sono Kuroki Hagane
1130,1,anime,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas
1131,1,anime,Aoki Hagane no Arpeggio: Ars Nova DC
1132,1,anime,Aoki Hagane no Arpeggio: Ars Nova Movie 2
1133,1,anime,M3: Sono Kuroki Hagane Recap
1134,1,anime,Final Approach
1135,1,anime,Ace wo Nerae: Final Stage
1136,1,anime,Final Fantasy VII: Advent Children
1137,1,anime,Final Fantasy VII: Last Order
1138,1,anime,Legend of the Crystals: Final Fantasy
1139,1,anime,Getter Robo: Armageddon
1140,1,anime,Tenchi Muyo! Ryo Ohki: Final Confrontations
1141,1,anime,Final Fantasy: Unlimited
1142,1,anime,Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future
